dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
11/09/21,2,0,1,0,0,0,1,0,0,0,3,2,19,76,4,2,2,0,0,4,48,18,2,15,0,15,2,8,0,1,6,4,10,1,8,1,11,11,0,1,4,0,1,0,6,5
11/09/21,1,1,1,0,0,1,1,0,0,0,2,1,19,78,4,4,0,0,0,4,49,18,2,16,0,15,3,11,0,1,2,5,9,0,9,4,15,15,0,4,4,0,1,2,7,5
11/08/21,24,1,142,3,137,4,279,0,52,0,36,32,18,84,4,4,20,6,1,4,54,21,2,17,2,16,5,9,1,2,3,3,11,0,10,6,17,14,1,5,5,0,1,1,8,5
11/08/21,23,2,141,5,134,7,275,2,52,0,36,32,18,82,4,4,20,6,1,4,54,21,5,18,3,15,5,7,0,1,5,2,10,0,10,4,20,16,1,5,3,0,1,5,8,5
11/08/21,22,9,139,6,129,15,268,6,50,1,35,31,18,85,6,6,20,6,1,3,54,19,5,17,4,18,5,4,0,1,3,4,11,0,10,6,20,15,0,3,2,0,0,2,7,5
11/08/21,21,8,130,7,123,15,253,2,44,0,35,30,19,82,4,4,20,6,0,5,55,21,6,18,3,16,6,5,0,1,3,2,9,0,8,6,20,13,0,2,1,0,0,0,7,5
11/08/21,20,7,122,5,116,12,238,2,42,0,32,25,21,82,6,6,20,6,0,5,56,21,6,18,2,17,2,7,1,1,2,0,10,0,9,5,17,10,0,2,1,0,2,0,5,5
11/08/21,19,5,115,12,111,17,226,3,40,0,31,23,22,80,4,4,17,6,2,5,56,21,6,18,2,17,4,7,1,1,0,0,10,0,8,4,18,12,0,2,2,0,1,2,5,5
11/08/21,18,9,110,5,99,14,209,6,37,0,28,21,21,80,7,7,17,6,3,5,51,19,6,16,3,16,4,4,0,1,4,0,12,0,10,3,13,9,1,3,1,0,0,1,5,5
11/08/21,17,12,101,1,94,13,195,3,31,0,23,19,18,75,5,5,16,6,7,4,49,20,5,15,0,14,3,8,0,2,5,2,10,1,4,6,12,7,3,3,3,1,2,0,5,4
11/08/21,16,8,89,10,93,18,182,1,28,0,19,13,21,80,5,5,15,6,12,5,48,20,4,16,0,12,0,9,0,1,1,0,15,7,4,4,15,11,4,1,6,1,1,2,7,6
11/08/21,15,5,81,7,83,12,164,1,27,0,18,11,22,90,4,4,14,6,8,5,51,19,3,16,1,16,1,9,2,1,2,0,20,7,4,9,10,5,3,0,4,0,0,1,10,8
11/08/21,14,13,76,7,76,20,152,4,26,0,14,8,23,92,4,4,13,6,9,5,53,21,2,16,1,16,0,8,1,1,5,0,20,5,5,8,11,10,3,7,2,0,0,2,10,9
11/08/21,13,8,63,11,69,19,132,3,22,0,12,5,24,74,0,0,10,3,11,3,53,20,4,16,1,17,1,8,2,0,1,0,8,0,4,6,20,16,5,5,1,0,0,0,10,8
11/08/21,12,11,55,14,58,25,113,2,19,0,10,6,21,70,0,0,8,0,12,2,49,17,3,15,2,17,2,9,2,0,1,0,9,0,6,5,15,12,7,5,2,0,0,0,10,8
11/08/21,11,10,44,12,44,22,88,5,17,0,9,3,22,74,1,1,6,0,6,4,48,18,4,15,3,15,1,16,2,0,1,0,11,2,6,3,9,4,6,1,1,0,0,0,10,8
11/08/21,10,7,34,12,32,19,66,3,12,0,7,2,23,66,0,0,3,0,2,2,45,17,3,14,0,14,1,20,2,0,0,0,9,1,4,5,14,8,2,0,2,0,0,0,10,8
11/08/21,9,5,27,8,20,13,47,2,9,0,6,2,22,66,0,0,2,0,2,2,42,15,0,12,0,15,2,22,1,0,0,0,13,4,4,4,8,7,1,1,2,0,0,0,9,8
11/08/21,8,7,22,5,12,12,34,3,7,1,5,2,21,65,0,0,1,0,1,2,43,15,0,13,1,15,1,22,1,1,0,0,10,4,6,0,8,8,0,0,2,1,0,0,10,8
11/08/21,7,4,15,4,7,8,22,0,4,0,4,2,20,66,0,0,1,0,1,2,42,16,0,12,0,14,1,21,1,0,0,0,12,3,6,2,3,3,0,0,3,1,0,0,10,8
11/08/21,6,1,11,0,3,1,14,0,4,0,4,1,21,60,0,0,1,0,0,2,41,15,0,13,0,13,0,18,1,0,2,0,7,0,6,1,2,0,0,0,3,1,0,0,10,8
11/08/21,5,0,10,1,3,1,13,0,4,0,2,1,19,62,0,0,1,0,0,3,41,15,0,13,0,13,0,19,2,0,2,0,8,0,6,1,2,0,0,0,3,1,0,0,10,8
11/08/21,4,2,10,0,2,2,12,2,4,0,2,1,19,62,0,0,0,0,0,3,42,16,1,13,1,13,1,20,2,0,1,0,8,0,5,2,6,1,0,0,2,1,0,0,9,8
11/08/21,3,4,8,1,2,5,10,1,2,0,1,1,18,60,0,0,0,0,0,3,40,15,0,12,0,13,1,19,2,0,1,0,8,0,5,2,5,1,0,0,2,1,1,1,9,8
11/08/21,2,2,4,1,1,3,5,0,1,0,1,1,18,56,0,0,0,0,0,3,36,14,0,10,1,12,0,17,2,1,1,0,8,0,5,2,4,0,0,0,2,0,1,0,9,8
11/08/21,1,2,2,0,0,2,2,1,1,0,0,1,17,54,0,0,0,0,0,2,35,14,0,9,1,12,0,12,3,0,1,0,8,1,4,3,4,3,0,0,1,0,1,0,9,8
11/07/21,24,0,129,0,81,0,210,0,33,0,30,21,18,56,0,0,5,27,0,2,36,14,0,9,0,13,0,6,2,0,2,0,9,2,4,4,6,5,0,0,0,0,2,1,9,8
11/07/21,23,4,129,5,81,9,210,0,33,0,28,21,16,61,0,0,5,21,0,1,40,15,1,11,0,14,2,6,3,0,2,0,11,2,3,4,8,6,0,1,0,0,2,3,9,8
11/07/21,22,3,125,2,76,5,201,1,33,0,28,21,16,68,0,0,5,16,0,3,42,15,1,12,2,15,1,2,3,0,1,0,15,1,4,8,8,7,0,2,1,0,2,3,8,8
11/07/21,21,7,122,8,74,15,196,4,32,0,28,21,17,72,0,0,5,12,0,3,44,15,2,12,2,17,0,3,2,2,1,0,16,2,4,9,11,9,0,2,1,0,3,2,9,8
11/07/21,20,3,115,1,66,4,181,1,28,0,24,19,14,70,0,0,5,12,0,5,39,12,1,11,0,16,1,3,4,0,1,0,17,3,6,8,6,3,0,2,1,1,3,2,9,8
11/07/21,19,8,112,0,65,8,177,1,27,0,21,17,15,81,0,0,5,11,0,5,44,15,3,13,2,16,2,3,3,0,5,0,24,4,12,9,7,5,0,2,1,1,2,2,8,7
11/07/21,18,7,104,4,65,11,169,2,26,0,21,16,15,76,1,1,5,7,0,6,38,11,1,12,2,15,0,3,3,0,6,0,23,5,13,6,11,6,0,3,3,1,2,0,8,7
11/07/21,17,4,97,2,61,6,158,1,24,0,18,16,15,81,0,0,5,4,0,5,43,15,1,13,2,15,2,3,3,0,7,0,24,5,11,4,14,11,0,3,2,1,1,1,9,8
11/07/21,16,9,93,3,59,12,152,1,23,0,17,11,20,82,0,0,5,1,0,4,44,17,3,14,2,13,3,7,2,2,1,0,25,14,10,4,15,13,0,3,2,1,1,2,9,7
11/07/21,15,13,84,4,56,17,140,6,22,0,14,11,19,80,0,0,5,1,0,4,49,18,2,14,1,17,3,2,2,1,2,0,19,8,8,4,21,20,0,2,3,0,1,2,8,7
11/07/21,14,7,71,10,52,17,123,0,16,0,12,9,19,80,0,0,5,0,0,3,44,16,0,13,0,15,1,0,2,1,2,0,23,11,7,4,20,17,0,0,3,0,1,0,10,6
11/07/21,13,12,64,9,42,21,106,2,16,1,11,8,19,76,0,0,3,0,0,1,42,14,1,13,1,15,2,5,2,1,0,0,23,8,8,4,13,12,0,2,3,0,1,1,10,5
11/07/21,12,6,52,9,33,15,85,0,14,0,9,7,18,72,0,0,2,0,0,3,39,11,0,13,0,15,3,7,3,0,0,0,19,5,6,7,9,7,0,1,3,0,1,1,11,6
11/07/21,11,12,46,6,24,18,70,3,14,0,8,6,18,67,0,0,2,0,0,2,39,13,1,13,2,13,2,11,4,1,0,0,13,0,6,7,4,2,0,0,1,0,0,1,13,6
11/07/21,10,8,34,2,18,10,52,1,11,1,6,6,17,58,0,0,2,0,0,2,33,12,1,9,0,12,2,13,2,0,0,0,10,0,3,7,5,1,0,0,0,1,0,4,13,6
11/07/21,9,4,26,5,16,9,42,0,10,0,4,6,16,63,0,0,0,0,0,4,35,13,0,11,0,11,0,12,2,0,0,0,11,0,5,5,7,5,0,0,1,1,0,2,13,6
11/07/21,8,4,22,2,11,6,33,1,10,0,4,6,16,61,0,0,0,0,0,4,36,13,2,12,0,11,0,10,2,0,2,0,8,2,5,3,4,4,0,0,1,0,0,2,13,6
11/07/21,7,3,18,0,9,3,27,0,9,1,4,6,16,56,0,0,0,0,0,4,34,11,0,12,0,11,0,10,3,0,2,0,5,0,5,6,4,2,0,0,1,0,0,2,13,6
11/07/21,6,1,15,1,9,2,24,0,9,0,4,6,16,54,0,0,0,0,2,4,33,12,0,11,0,10,0,10,2,0,3,0,5,0,5,5,6,5,0,0,1,0,0,2,12,6
11/07/21,5,3,14,0,8,3,22,1,9,0,3,6,15,55,0,0,0,0,2,4,33,11,1,12,0,10,0,10,3,0,1,0,6,0,5,4,6,5,0,0,0,0,0,1,12,6
11/07/21,4,1,11,0,8,1,19,1,8,0,3,5,15,56,0,0,0,0,3,4,33,11,1,12,0,10,0,10,2,0,1,0,7,0,5,4,9,6,0,0,0,0,0,0,12,6
11/07/21,3,1,10,2,8,3,18,1,7,0,3,5,16,55,0,0,0,0,3,4,32,10,1,12,0,10,0,10,2,0,1,0,7,0,5,4,9,8,0,0,0,0,0,0,12,6
11/07/21,2,0,9,0,6,0,15,0,6,0,1,5,14,60,1,1,0,0,2,5,38,12,1,12,1,14,0,12,4,0,1,0,5,1,3,2,11,7,2,1,0,0,0,0,11,6
11/07/21,2,6,9,3,6,9,15,4,6,0,0,0,14,57,0,0,0,0,2,4,35,11,1,13,2,11,0,9,4,0,1,0,6,1,4,3,9,7,2,1,0,0,0,0,12,6
11/07/21,1,3,3,3,3,6,6,2,2,0,1,4,15,60,0,0,0,0,2,4,37,13,1,11,1,13,0,9,3,1,7,0,8,1,3,5,8,5,2,1,0,1,0,2,11,6
11/06/21,24,5,91,3,109,8,200,1,31,0,34,28,18,64,0,0,20,9,0,3,36,13,0,10,2,13,0,7,2,1,3,0,14,1,5,9,7,7,0,3,0,1,0,1,11,6
11/06/21,23,3,86,8,106,11,192,1,30,0,32,27,17,63,0,0,20,9,0,3,36,13,2,10,0,13,0,9,3,2,7,0,13,0,5,9,9,7,0,2,0,0,0,1,11,6
11/06/21,22,4,83,3,98,7,181,2,29,0,29,27,15,66,0,0,20,9,0,4,40,17,3,11,0,12,0,8,3,4,6,0,11,1,5,7,7,3,0,2,0,0,0,5,11,5
11/06/21,21,3,79,3,95,6,174,1,27,0,27,24,16,66,0,0,19,9,0,4,40,16,2,10,0,14,1,11,4,3,8,0,11,1,3,3,8,6,0,0,1,0,0,1,11,5
11/06/21,20,5,76,3,92,8,168,3,26,0,27,24,16,72,2,2,19,4,0,5,41,15,0,11,0,15,1,11,4,2,8,0,13,3,2,5,11,8,0,1,1,0,0,1,11,6
11/06/21,19,2,71,2,89,4,160,1,23,0,26,22,17,69,0,0,18,3,0,4,40,14,0,11,0,15,1,10,3,0,6,0,14,4,2,8,12,7,0,2,1,1,1,2,11,6
11/06/21,18,8,69,7,87,15,156,2,22,0,24,19,19,79,1,1,17,1,0,4,51,20,3,15,1,16,1,12,3,1,5,0,13,5,2,7,14,9,0,3,1,0,1,2,10,6
11/06/21,17,6,61,7,80,13,141,1,20,0,24,20,19,79,0,0,16,0,0,4,53,20,2,15,1,18,2,14,3,2,8,0,14,5,2,12,20,15,0,2,1,0,0,1,8,6
11/06/21,16,5,55,3,73,8,128,0,19,0,19,16,18,78,3,3,14,0,0,5,50,17,0,15,0,18,3,13,4,2,8,0,12,4,4,8,19,18,0,2,1,0,0,1,8,6
11/06/21,15,7,50,11,70,18,120,1,19,0,18,14,19,78,2,2,14,0,0,5,50,19,0,16,0,15,1,18,6,2,5,0,13,3,5,10,21,17,0,2,6,0,0,1,8,6
11/06/21,14,5,43,8,59,13,102,2,18,1,15,9,21,75,1,1,10,0,0,4,53,19,1,17,1,17,0,24,6,1,2,0,10,0,6,9,19,15,0,2,6,0,0,2,7,5
11/06/21,13,4,38,11,51,15,89,1,16,0,13,8,21,73,0,0,10,0,0,3,52,18,0,17,1,17,2,24,5,0,2,0,11,0,8,9,17,12,0,1,6,0,0,2,7,5
11/06/21,12,6,34,7,40,13,74,1,15,0,12,8,20,75,1,1,8,0,0,4,51,19,2,16,1,16,1,23,5,0,3,0,12,0,7,8,13,9,0,4,5,0,0,2,7,5
11/06/21,11,4,28,18,33,22,61,4,14,1,9,7,18,74,0,0,6,0,0,4,50,19,2,15,1,16,1,23,5,0,1,0,13,0,7,5,14,8,0,3,2,0,0,1,7,5
11/06/21,10,2,24,7,15,9,39,1,10,0,8,7,17,69,0,0,4,0,0,3,48,18,1,14,0,16,1,22,5,0,1,0,12,1,6,2,5,3,0,0,1,0,0,0,6,5
11/06/21,9,5,22,4,8,9,30,4,9,0,8,7,17,65,1,1,2,0,0,3,49,18,0,15,0,16,1,21,5,0,3,0,6,0,5,1,9,5,0,0,3,0,0,0,6,5
11/06/21,8,3,17,2,4,5,21,0,5,0,8,7,17,62,1,1,1,0,0,3,47,16,0,16,0,15,0,21,5,0,3,0,5,0,4,4,7,7,0,0,3,0,0,1,6,5
11/06/21,7,2,14,0,2,2,16,0,5,0,6,6,16,63,2,1,1,0,0,3,47,17,0,15,0,15,0,18,6,2,4,0,5,0,4,4,3,3,0,0,2,0,1,2,6,5
11/06/21,6,1,12,0,2,1,14,0,5,0,6,5,17,63,1,1,1,0,0,3,48,17,1,15,0,16,0,16,7,1,4,0,5,0,4,3,2,2,0,0,2,0,0,1,6,5
11/06/21,5,0,11,0,2,0,13,0,5,0,6,5,17,63,1,1,1,0,1,3,48,17,1,15,0,16,1,16,6,1,4,0,5,0,4,7,1,1,0,0,2,0,0,1,6,5
11/06/21,4,5,11,0,2,5,13,3,5,0,5,5,16,65,1,1,1,0,1,4,48,18,4,14,1,16,1,15,7,1,8,0,6,0,5,8,1,1,0,0,2,0,0,0,6,5
11/06/21,3,2,6,1,2,3,8,1,2,0,4,5,15,60,0,0,1,0,2,3,45,16,2,14,1,15,1,16,4,1,7,0,6,0,5,2,8,4,1,1,2,0,0,0,6,5
11/06/21,2,3,4,0,1,3,5,1,1,0,3,4,15,62,0,0,1,0,0,3,45,18,2,13,1,14,1,16,3,0,3,0,8,0,5,3,7,5,0,2,3,0,0,2,6,5
11/06/21,1,1,1,1,1,2,2,0,0,0,2,1,17,66,0,0,1,0,0,3,47,18,1,14,1,15,1,14,3,0,2,0,10,2,6,2,8,8,0,1,5,1,0,1,6,5
11/05/21,24,5,140,2,102,7,242,3,38,0,45,43,15,67,0,0,6,18,0,3,48,17,2,15,2,16,2,11,2,0,5,0,11,2,6,3,7,7,0,3,6,1,0,0,5,4
11/05/21,23,5,135,3,100,8,235,3,35,0,42,43,13,72,0,0,6,17,0,4,44,18,3,12,0,14,0,10,1,0,3,0,17,1,8,8,8,5,0,3,5,1,0,3,7,5
11/05/21,22,6,130,2,97,8,227,4,32,0,41,40,15,77,0,0,6,17,0,4,43,16,2,13,1,14,2,8,1,0,2,0,21,3,9,7,11,9,0,1,5,1,1,4,9,4
11/05/21,21,4,124,4,95,8,219,1,28,0,40,39,15,81,0,0,6,17,0,2,44,19,3,15,1,10,0,5,0,0,2,0,26,1,11,10,11,8,0,1,4,0,1,7,9,4
11/05/21,20,6,120,6,91,12,211,2,27,0,36,37,13,84,0,0,5,16,0,2,49,18,3,16,2,15,2,4,2,2,2,0,24,1,13,9,12,7,0,2,5,0,1,5,9,3
11/05/21,19,8,114,5,85,13,199,2,25,0,34,32,16,83,0,0,5,15,2,4,46,18,1,14,0,14,3,3,0,1,2,0,24,2,11,9,11,6,0,2,6,0,0,7,9,3
11/05/21,18,5,106,5,80,10,186,1,23,0,32,28,18,80,0,0,5,10,9,4,44,18,3,14,3,12,0,3,1,1,2,0,22,3,12,10,6,3,3,2,5,1,1,4,10,3
11/05/21,17,6,101,10,75,16,176,2,22,0,33,25,21,78,1,1,5,7,9,3,46,17,2,13,4,16,0,2,0,1,7,0,19,1,11,4,6,3,4,5,5,1,0,3,9,3
11/05/21,16,8,95,7,65,15,160,4,20,0,28,24,18,84,2,2,4,4,11,3,51,19,3,16,3,16,2,7,0,1,5,0,19,5,7,6,4,3,6,2,3,0,0,2,9,3
11/05/21,15,11,87,7,58,18,145,2,16,2,26,23,16,76,0,0,4,2,12,4,49,21,5,14,2,14,2,9,1,0,4,0,16,2,5,7,6,6,6,1,1,0,0,3,7,3
11/05/21,14,11,76,5,51,16,127,2,14,0,25,23,16,73,1,1,3,2,10,3,44,18,2,13,1,13,0,13,2,0,6,0,19,5,5,6,8,6,5,0,0,0,1,3,6,3
11/05/21,13,11,65,9,46,20,111,1,12,0,20,21,13,74,1,1,2,2,7,3,48,17,2,15,0,16,1,15,2,0,3,0,18,4,5,6,10,9,6,1,2,0,0,6,4,3
11/05/21,12,9,54,2,37,11,91,1,11,0,18,15,16,77,0,0,2,1,2,2,50,19,3,16,2,15,0,22,2,0,3,0,19,8,5,3,8,5,0,1,1,0,0,3,6,4
11/05/21,11,10,45,10,35,20,80,1,10,0,15,11,18,67,0,0,2,0,1,2,47,18,2,14,2,15,1,22,1,0,2,0,12,3,4,3,11,9,1,5,0,0,0,0,6,4
11/05/21,10,13,35,5,25,18,60,4,9,0,14,11,17,63,0,0,2,0,0,2,43,15,0,13,1,15,0,23,1,0,1,0,13,3,4,4,6,4,0,2,0,0,0,0,5,3
11/05/21,9,5,22,1,20,6,42,0,5,0,11,7,21,59,0,0,2,0,0,0,41,15,0,13,0,13,0,19,0,0,1,0,12,4,5,3,5,5,0,1,0,0,0,0,6,4
11/05/21,8,3,17,6,19,9,36,1,5,0,11,6,21,50,0,0,2,0,0,0,40,14,1,13,0,13,1,22,0,0,1,0,4,0,3,1,15,15,0,1,0,0,1,0,6,4
11/05/21,7,4,14,7,13,11,27,2,4,0,10,6,21,49,0,0,1,0,0,0,41,13,0,15,0,13,0,22,1,0,1,0,4,0,4,4,10,9,0,1,0,0,1,0,4,4
11/05/21,6,3,10,1,6,4,16,0,2,0,8,6,19,55,0,0,1,0,0,0,46,17,0,14,1,15,0,22,1,0,1,0,5,0,5,3,5,3,0,0,0,0,0,0,4,4
11/05/21,5,2,7,0,5,2,12,0,2,0,8,4,22,58,0,0,0,0,0,2,45,17,0,14,1,14,0,22,1,0,2,0,7,0,6,3,4,2,0,1,0,0,0,0,4,4
11/05/21,4,0,5,0,5,0,10,0,2,0,3,2,19,59,0,0,0,0,0,3,44,17,0,13,0,14,0,23,2,0,2,0,8,0,6,2,6,3,0,0,1,0,0,0,4,3
11/05/21,3,0,5,2,5,2,10,0,2,0,3,2,19,60,0,0,0,0,0,3,45,17,0,13,0,15,1,22,2,0,2,0,8,0,6,1,5,5,0,0,1,0,0,0,4,3
11/05/21,2,2,5,3,3,5,8,1,2,0,3,2,19,58,0,0,0,0,0,3,43,17,2,13,0,13,0,19,2,0,2,0,8,0,6,1,5,4,0,2,1,0,0,0,4,3
11/05/21,1,3,3,0,0,3,3,1,1,0,1,1,17,58,0,0,0,0,0,3,44,16,2,15,1,13,0,17,0,0,4,0,7,0,5,1,3,2,0,2,0,0,1,3,4,3
11/04/21,24,4,120,2,100,6,220,1,42,1,41,37,18,59,0,0,16,10,0,4,44,15,2,15,0,14,1,15,0,0,5,0,7,1,5,3,3,3,0,3,0,0,1,1,4,3
11/04/21,23,4,116,2,98,6,214,2,41,0,41,37,18,63,0,0,16,10,0,4,44,15,2,15,2,14,1,9,0,0,4,0,11,0,7,3,2,1,0,2,0,0,1,1,4,3
11/04/21,22,3,112,5,96,8,208,2,39,0,40,34,20,64,0,0,16,10,0,5,42,16,2,13,1,13,0,8,0,1,6,0,12,0,7,2,3,3,0,2,2,0,0,1,5,3
11/04/21,21,7,109,2,91,9,200,4,37,0,37,34,17,75,1,1,16,10,0,6,48,16,1,15,1,17,2,7,0,1,6,0,14,0,7,7,1,0,0,2,4,0,1,4,6,3
11/04/21,20,6,102,1,89,7,191,3,33,0,35,31,18,71,0,0,16,10,0,5,49,18,1,15,0,16,2,5,0,1,8,0,11,1,6,6,8,2,0,2,3,0,1,2,6,3
11/04/21,19,6,96,6,88,12,184,3,30,0,33,29,18,71,1,1,16,10,2,5,50,19,3,14,0,17,1,5,0,1,4,0,9,0,4,7,9,5,0,2,4,0,1,2,6,3
11/04/21,18,5,90,2,82,7,172,3,27,0,31,29,16,72,1,1,15,10,6,5,51,19,3,15,1,17,2,3,1,2,5,0,9,1,4,6,6,1,0,2,2,0,1,6,6,3
11/04/21,17,4,85,5,80,9,165,2,24,0,28,26,15,79,4,3,15,10,8,5,48,17,0,14,1,17,2,6,0,3,5,0,16,1,5,7,7,5,2,2,2,0,0,2,6,2
11/04/21,16,5,81,10,75,15,156,2,22,2,25,19,21,84,6,6,15,10,8,5,54,21,0,17,1,16,0,6,1,5,5,0,13,2,5,8,9,7,3,3,4,0,1,0,6,3
11/04/21,15,8,76,11,65,19,141,4,20,1,21,19,18,88,5,5,14,6,7,4,53,21,0,16,3,16,1,9,0,5,6,0,18,2,7,8,8,8,3,2,5,0,1,1,8,5
11/04/21,14,13,68,6,54,19,122,4,16,0,20,15,21,86,4,4,14,6,5,5,51,20,0,16,3,15,1,7,0,3,9,0,18,5,5,8,7,5,1,3,4,0,0,1,8,5
11/04/21,13,10,55,11,48,21,103,2,12,1,19,13,22,82,2,2,11,3,5,5,51,19,1,16,0,16,0,12,1,0,4,0,16,6,4,7,5,3,0,2,3,0,0,1,8,5
11/04/21,12,11,45,8,37,19,82,4,10,0,17,12,21,73,2,2,9,2,2,5,49,18,0,14,1,17,1,15,2,1,4,0,8,0,4,7,9,5,1,1,3,0,0,0,9,5
11/04/21,11,6,34,12,29,18,63,1,6,1,14,11,20,70,0,0,7,2,1,3,50,19,1,16,1,15,3,22,2,0,0,0,9,0,4,10,9,4,0,3,1,0,0,0,8,5
11/04/21,10,11,28,5,17,16,45,2,5,0,10,8,19,73,0,0,3,2,0,3,46,17,1,15,1,14,1,22,3,0,0,0,16,0,7,8,4,3,0,1,3,0,0,0,8,4
11/04/21,9,4,17,4,12,8,29,0,3,0,10,7,20,65,0,0,2,2,0,5,45,16,1,15,1,14,0,17,3,0,0,0,8,0,5,4,7,4,0,0,3,0,0,0,7,4
11/04/21,8,2,13,3,8,5,21,0,3,0,10,7,20,62,0,0,1,0,0,4,45,15,1,15,0,15,1,14,3,0,1,0,7,0,3,7,5,5,0,2,3,0,0,2,6,4
11/04/21,7,2,11,0,5,2,16,0,3,0,8,5,20,62,0,0,1,0,0,3,46,16,2,15,0,15,0,13,4,0,0,0,7,0,3,6,4,3,0,2,3,0,0,1,6,4
11/04/21,6,2,9,1,5,3,14,1,3,0,6,5,18,61,0,0,1,0,0,3,44,15,1,15,0,14,0,14,5,0,0,0,7,0,3,6,3,2,0,2,2,0,0,0,7,4
11/04/21,5,2,7,1,4,3,11,1,2,0,6,5,18,61,0,0,1,0,0,3,45,16,1,15,0,14,0,13,5,0,0,0,7,0,3,5,6,1,0,1,3,0,0,2,6,4
11/04/21,4,1,5,0,3,1,8,0,1,0,5,5,17,59,0,0,1,0,0,3,45,14,0,15,0,16,0,13,5,0,2,0,6,0,3,5,5,3,0,0,4,0,0,1,5,4
11/04/21,3,0,4,0,3,0,7,0,1,0,4,5,16,61,0,0,1,0,0,3,47,15,0,17,0,15,0,10,4,2,3,0,6,0,3,5,6,5,0,0,4,1,1,0,5,4
11/04/21,2,0,4,1,3,1,7,0,1,0,3,5,15,65,0,0,0,0,0,3,49,17,2,17,1,15,2,12,3,4,3,0,8,2,3,5,9,8,0,4,3,1,0,0,5,4
11/04/21,1,4,4,2,2,6,6,1,1,0,2,2,17,72,1,1,0,0,0,3,48,16,1,17,1,15,2,15,2,3,1,0,14,3,6,6,11,10,0,5,3,1,0,0,6,3
11/03/21,24,5,133,4,96,9,229,2,40,0,38,32,17,73,1,1,9,14,0,4,49,18,1,17,1,14,1,13,2,1,4,0,13,3,6,6,10,9,0,4,3,1,0,2,6,3
11/03/21,23,3,128,3,92,6,220,1,38,0,35,30,16,77,1,1,8,14,0,5,49,17,3,18,2,14,1,11,2,0,2,0,15,3,8,4,9,6,0,4,6,1,0,0,7,3
11/03/21,22,6,125,6,89,12,214,2,37,1,33,30,14,77,2,2,7,14,0,5,48,16,3,17,1,15,2,11,4,0,5,0,15,5,8,3,10,5,0,4,4,0,0,0,7,3
11/03/21,21,6,119,1,83,7,202,2,35,0,32,29,14,72,1,1,6,14,0,6,47,15,2,18,2,14,3,11,1,0,4,0,11,3,6,3,11,7,0,2,4,0,0,1,7,2
11/03/21,20,7,113,6,82,13,195,3,33,0,32,29,15,79,6,6,5,13,0,5,47,16,0,17,1,14,2,9,0,1,5,0,15,3,6,5,13,10,0,1,3,0,0,0,6,2
11/03/21,19,7,106,5,76,12,182,2,30,0,28,27,13,81,4,3,5,13,0,6,50,18,2,17,3,15,1,6,1,4,8,0,15,3,5,6,8,6,0,1,1,0,0,1,6,2
11/03/21,18,9,99,3,71,12,170,4,28,1,28,20,19,86,7,6,5,12,3,5,50,18,0,17,2,15,0,8,0,5,11,0,19,5,6,4,5,3,1,2,2,0,0,0,5,2
11/03/21,17,5,90,2,68,7,158,3,24,0,25,15,22,83,6,5,5,8,8,5,51,19,0,17,3,15,1,9,1,1,9,1,14,2,3,8,9,8,2,1,0,0,1,2,6,2
11/03/21,16,3,85,5,66,8,151,1,21,0,20,13,20,95,9,8,4,4,10,5,51,19,0,16,2,16,1,10,1,1,6,1,23,6,5,11,10,8,3,4,0,0,0,1,6,2
11/03/21,15,12,82,7,61,19,143,4,20,1,17,13,17,94,9,8,4,3,13,4,54,20,0,17,4,17,1,11,0,5,8,1,21,7,5,8,8,6,5,6,1,0,0,2,5,2
11/03/21,14,10,70,7,54,17,124,1,16,0,10,10,13,86,2,1,3,2,9,4,56,21,1,17,4,18,2,12,1,4,7,0,20,9,5,6,8,8,2,6,1,0,0,0,4,1
11/03/21,13,8,60,5,47,13,107,5,15,1,10,9,15,78,1,0,3,1,10,4,53,21,4,17,3,15,1,7,0,3,3,0,16,6,3,5,6,5,4,4,2,0,0,0,4,2
11/03/21,12,12,52,9,42,21,94,1,10,0,8,8,16,73,1,0,3,1,6,4,49,18,1,16,3,15,1,7,1,2,3,0,13,2,5,4,14,11,2,4,4,0,0,0,6,4
11/03/21,11,13,40,11,33,24,73,2,9,1,8,7,17,72,0,0,3,0,1,4,49,20,3,14,2,15,0,13,3,1,0,0,12,5,3,2,5,4,1,5,4,0,0,0,7,5
