dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
12/10/21,9,5,19,6,17,11,36,1,7,0,11,6,22,59,0,0,1,0,1,4,46,17,0,15,1,14,0,17,0,0,2,0,6,0,4,3,11,6,1,0,5,0,0,1,3,1
12/10/21,8,4,14,5,11,9,25,1,6,0,10,7,20,56,0,0,1,0,2,4,44,16,1,14,0,14,0,16,0,0,2,0,6,0,4,2,7,7,1,0,5,0,0,1,2,1
12/10/21,7,0,10,1,6,1,16,0,5,0,10,6,22,56,0,0,0,0,2,3,45,16,1,14,0,15,0,16,0,1,1,0,6,0,4,3,2,2,1,0,5,0,0,0,2,1
12/10/21,6,0,10,2,5,2,15,0,5,0,8,6,20,59,0,0,0,0,1,3,46,17,1,14,0,15,0,15,1,1,1,0,8,0,6,4,1,1,0,1,4,0,0,0,2,1
12/10/21,5,3,10,0,3,3,13,1,5,1,8,4,22,58,0,0,0,0,1,4,45,17,1,13,3,15,0,15,0,0,0,0,7,0,6,3,4,1,1,0,5,0,0,1,2,1
12/10/21,4,2,7,1,3,3,10,2,4,0,3,4,17,58,0,0,0,0,1,3,43,17,0,12,2,14,1,13,1,2,0,0,11,0,7,4,5,5,1,0,4,0,0,1,1,0
12/10/21,3,0,5,1,2,1,7,1,2,0,2,4,16,59,0,0,0,0,1,3,44,18,1,12,0,14,1,14,0,2,0,0,11,0,6,7,5,4,1,0,4,0,0,1,1,0
12/10/21,2,2,5,1,1,3,6,0,1,0,1,4,15,61,0,0,0,0,0,4,46,19,2,14,0,13,1,15,1,4,1,0,10,1,5,4,9,5,0,1,0,0,0,1,1,0
12/10/21,1,3,3,0,0,3,3,1,1,0,1,0,19,61,0,0,0,0,0,5,45,19,2,13,0,13,2,11,1,0,0,0,10,2,5,3,9,7,0,0,0,0,0,1,1,0
12/09/21,24,3,123,2,98,5,221,1,43,0,46,37,18,55,0,0,4,13,0,4,41,18,2,12,2,11,0,9,0,0,0,0,9,2,5,3,10,10,0,3,0,0,0,2,1,0
12/09/21,23,5,120,4,96,9,216,6,42,0,44,37,16,56,0,0,4,13,0,5,39,16,1,12,1,11,0,7,0,0,0,0,11,2,3,4,12,10,0,5,0,0,0,2,1,0
12/09/21,22,1,115,3,92,4,207,0,36,0,44,37,16,59,0,0,4,13,0,3,42,17,2,12,0,13,3,5,1,3,0,0,14,1,4,7,12,11,0,5,1,0,0,1,0,0
12/09/21,21,4,114,5,89,9,203,1,36,0,43,36,16,67,0,0,4,13,0,3,46,17,3,16,2,13,2,5,0,3,0,0,15,5,4,6,13,10,0,4,1,0,0,4,3,0
12/09/21,20,8,110,6,84,14,194,3,35,2,40,31,18,70,0,0,4,13,2,3,49,15,2,15,1,19,3,7,0,3,0,0,14,3,5,6,14,11,0,5,3,0,0,6,4,0
12/09/21,19,3,102,4,78,7,180,1,32,0,36,27,21,77,0,0,4,13,4,3,52,19,3,14,1,19,4,8,0,1,2,0,17,2,8,2,10,9,0,1,3,0,0,5,5,1
12/09/21,18,6,99,8,74,14,173,1,31,0,34,25,22,80,1,1,4,13,4,3,52,17,3,17,1,18,1,8,1,3,2,0,19,4,7,6,8,8,1,6,3,1,2,4,5,1
12/09/21,17,10,93,6,66,16,159,6,30,1,32,22,23,83,1,1,4,13,3,2,52,16,2,17,1,19,3,9,1,1,2,0,22,5,6,8,8,6,2,7,2,1,0,2,6,2
12/09/21,16,11,83,4,60,15,143,3,24,1,26,21,18,75,3,3,4,13,5,2,50,17,2,15,0,18,3,8,2,3,1,0,15,7,4,3,5,5,1,5,3,1,0,2,5,1
12/09/21,15,10,72,8,56,18,128,2,21,0,25,20,19,72,1,1,4,11,7,2,50,21,2,15,0,14,0,14,1,3,0,0,14,1,5,3,7,6,4,3,5,0,0,2,5,2
12/09/21,14,6,62,4,48,10,110,2,19,1,21,17,18,81,1,1,3,10,7,3,53,21,2,15,1,17,0,12,3,1,1,0,20,5,6,6,4,3,2,1,2,0,0,1,4,2
12/09/21,13,10,56,6,44,16,100,3,17,1,20,14,21,77,0,0,3,4,9,3,49,18,2,14,2,17,0,10,5,0,1,0,19,6,5,5,8,5,4,3,1,0,1,1,6,3
12/09/21,12,12,46,11,38,23,84,3,14,2,18,14,19,69,0,0,3,0,9,4,45,17,3,11,0,17,0,7,4,0,1,0,15,4,5,5,14,12,5,2,2,0,0,1,5,3
12/09/21,11,12,34,9,27,21,61,2,11,1,16,12,19,70,0,0,3,0,3,3,45,14,0,15,1,16,0,13,4,0,1,0,17,7,6,2,11,7,3,0,1,0,0,0,5,3
12/09/21,10,5,22,2,18,7,40,1,9,0,13,12,17,68,0,0,3,0,0,4,45,15,0,13,1,17,1,7,5,0,0,0,13,2,8,2,8,4,0,2,1,0,0,0,6,3
12/09/21,9,3,17,7,16,10,33,1,8,0,12,8,21,66,0,0,3,0,1,4,44,15,0,13,0,16,1,9,5,0,0,0,12,0,11,0,9,4,1,1,2,0,0,2,6,3
12/09/21,8,0,14,2,9,2,23,0,7,0,11,6,22,69,0,0,3,0,1,5,45,17,1,15,0,13,0,10,5,0,0,0,14,1,11,2,4,4,1,2,3,0,0,1,5,3
12/09/21,7,1,14,0,7,1,21,1,7,0,8,6,19,69,0,0,3,0,2,4,46,17,1,15,0,14,0,9,5,0,0,0,14,1,11,2,2,2,2,1,3,0,0,1,5,3
12/09/21,6,2,13,3,7,5,20,1,6,0,5,5,17,72,0,0,3,0,2,4,46,16,0,15,0,15,0,7,5,0,0,0,17,0,13,7,3,3,2,2,1,0,0,1,5,3
12/09/21,5,0,11,1,4,1,15,0,5,0,5,4,18,72,0,0,3,0,1,4,47,17,1,16,0,14,0,8,6,0,2,0,16,0,8,11,4,4,1,2,1,0,0,1,5,3
12/09/21,4,2,11,0,3,2,14,2,5,0,4,4,17,73,0,0,3,0,1,4,50,17,2,17,3,16,1,8,7,1,3,0,15,2,6,9,7,6,1,1,1,0,1,1,4,3
12/09/21,3,2,9,1,3,3,12,1,3,0,4,4,17,69,0,0,3,0,0,4,48,16,0,16,2,16,1,8,6,1,3,0,13,5,3,8,11,11,0,2,1,0,2,0,4,3
12/09/21,2,2,7,0,2,2,9,1,2,0,4,4,17,71,0,0,3,0,0,4,50,17,1,16,2,17,1,6,4,1,4,0,13,6,3,4,12,12,0,2,1,0,2,1,4,3
12/09/21,1,5,5,2,2,7,7,1,1,0,1,0,18,73,0,0,3,0,0,3,50,18,1,15,2,17,1,5,4,1,7,0,16,9,5,3,17,17,0,2,1,0,1,1,4,3
12/08/21,24,4,137,4,104,8,241,3,42,0,47,32,17,78,0,0,16,17,0,3,49,18,3,15,2,16,2,7,2,1,5,0,23,9,8,9,17,17,0,2,4,0,1,1,3,3
12/08/21,23,6,133,2,100,8,233,2,39,2,44,33,15,76,0,0,16,17,0,3,47,15,0,15,0,17,2,6,2,1,6,0,23,8,11,6,19,15,0,3,3,0,1,1,3,2
12/08/21,22,1,127,3,98,4,225,1,37,0,42,30,16,78,1,1,16,17,0,5,43,14,1,16,0,13,0,5,1,1,6,0,26,8,11,6,18,16,0,2,3,0,4,5,3,2
12/08/21,21,4,126,7,95,11,221,1,36,1,36,28,12,86,1,1,16,17,0,5,48,18,2,15,2,15,0,6,0,2,5,0,28,8,10,8,19,15,0,1,5,0,2,5,4,1
12/08/21,20,10,122,3,88,13,210,3,35,0,33,27,10,80,2,2,16,17,0,5,46,18,3,15,1,13,0,6,0,2,3,0,23,2,10,10,22,18,0,1,8,0,3,6,4,1
12/08/21,19,9,112,4,85,13,197,3,32,0,33,23,14,81,4,3,14,16,0,4,47,18,3,15,1,14,2,8,0,3,4,0,23,4,11,9,18,15,0,2,8,0,2,8,3,1
12/08/21,18,6,103,5,81,11,184,0,29,0,31,23,12,79,1,0,14,14,0,5,48,18,5,15,3,15,2,6,0,1,2,0,22,3,11,6,16,12,0,1,5,0,1,6,3,1
12/08/21,17,9,97,7,76,16,173,3,29,0,25,20,10,78,2,2,11,13,0,4,46,16,2,14,4,16,2,7,2,1,3,0,21,3,9,7,19,19,0,0,3,0,1,4,5,3
12/08/21,16,7,88,8,69,15,157,2,26,1,20,19,7,81,0,0,11,13,0,6,47,17,4,15,4,15,4,8,2,1,2,0,22,5,12,4,18,15,0,2,2,0,1,4,6,1
12/08/21,15,8,81,7,61,15,142,1,24,1,20,14,16,86,0,0,11,8,0,5,49,16,2,15,3,18,5,11,1,4,1,0,27,4,14,5,15,12,0,3,3,0,1,4,5,1
12/08/21,14,11,73,7,54,18,127,5,23,0,17,13,16,86,1,1,10,7,0,5,48,17,2,13,2,18,6,11,1,6,3,0,26,5,14,4,11,9,0,0,3,0,3,3,6,3
12/08/21,13,8,62,5,47,13,109,3,18,1,15,11,17,77,0,0,10,2,0,4,44,15,0,13,3,16,3,12,1,4,2,0,22,6,11,5,9,7,0,5,3,0,4,1,7,3
12/08/21,12,9,54,8,42,17,96,3,15,0,14,10,17,74,0,0,9,0,0,3,43,15,1,9,0,19,2,13,2,6,1,0,21,0,12,7,13,11,0,9,3,0,2,3,7,3
12/08/21,11,9,45,13,34,22,79,3,12,0,12,10,16,79,0,0,6,0,0,4,45,15,2,11,0,19,3,17,2,6,1,0,23,0,12,9,12,11,0,8,1,0,2,2,7,3
12/08/21,10,6,36,6,21,12,57,0,9,0,11,10,17,74,0,0,4,0,0,5,42,13,2,12,1,17,1,20,1,2,3,0,18,1,10,4,12,8,0,3,4,0,5,1,9,6
12/08/21,9,9,30,5,15,14,45,1,9,0,7,6,17,72,0,0,4,0,1,4,42,13,1,11,0,18,0,19,2,2,0,0,17,4,5,4,6,5,1,1,2,0,5,1,9,6
12/08/21,8,9,21,2,10,11,31,1,8,0,5,4,17,66,0,0,3,0,0,3,39,11,0,12,0,16,0,19,2,1,0,0,16,9,6,2,8,5,0,3,2,0,3,0,8,6
12/08/21,7,3,12,3,8,6,20,1,7,0,5,4,17,61,0,0,2,0,1,3,38,11,0,11,0,16,0,16,2,0,0,0,12,2,5,2,7,5,0,3,1,0,3,0,8,6
12/08/21,6,1,9,1,5,2,14,1,6,0,5,4,17,59,0,0,1,0,2,3,40,12,0,12,1,16,1,15,2,0,0,0,8,1,4,3,11,11,0,2,0,0,3,0,8,6
12/08/21,5,2,8,0,4,2,12,2,5,0,5,4,17,57,0,0,0,0,2,3,38,12,0,11,1,15,1,14,2,0,1,0,8,1,4,2,11,11,0,3,1,0,3,0,8,6
12/08/21,4,2,6,1,4,3,10,1,3,0,4,4,16,57,0,0,0,0,1,3,37,12,0,11,2,14,1,12,2,0,0,0,9,2,4,2,10,10,0,3,3,0,3,1,8,6
12/08/21,3,2,4,1,3,3,7,1,2,0,3,3,16,55,0,0,0,0,2,3,35,12,0,10,1,13,0,14,3,0,0,0,9,2,4,2,10,10,0,3,2,0,2,1,8,6
12/08/21,2,0,2,1,2,1,4,0,1,0,2,3,15,58,0,0,0,0,2,3,38,13,0,12,1,13,0,10,2,0,1,0,10,4,3,4,8,8,2,3,2,0,2,0,7,5
12/08/21,1,2,2,1,1,3,3,1,1,0,2,0,18,64,0,0,0,0,0,3,41,15,1,13,3,13,0,5,2,0,2,0,13,4,4,4,7,6,0,5,1,0,2,0,7,5
12/07/21,24,6,154,2,84,8,238,2,43,1,39,27,17,70,0,0,7,24,0,3,42,16,4,12,3,14,1,4,2,0,0,0,18,5,5,7,8,7,0,5,2,0,2,1,7,5
12/07/21,23,5,148,2,82,7,230,3,41,0,39,27,17,73,0,0,7,24,0,3,39,15,3,11,1,13,1,5,3,0,0,0,24,10,9,4,8,6,0,2,2,0,2,2,7,5
12/07/21,22,3,143,2,80,5,223,0,38,0,37,27,15,75,0,0,7,24,0,2,39,15,4,11,1,13,0,1,1,0,0,0,28,10,9,7,7,5,0,6,4,0,3,2,6,5
12/07/21,21,4,140,3,78,7,218,2,38,1,34,27,12,86,0,0,7,24,0,4,46,18,4,12,1,16,2,1,1,0,0,0,30,7,10,9,6,4,0,5,3,0,1,1,6,2
12/07/21,20,6,136,3,75,9,211,3,36,0,34,25,14,91,0,0,6,22,2,6,47,18,4,13,1,16,2,1,0,3,1,0,32,8,11,8,6,5,0,4,2,0,3,2,6,2
12/07/21,19,8,130,4,72,12,202,2,33,2,31,18,18,93,0,0,5,20,5,4,48,18,2,14,0,16,0,6,0,1,1,0,35,12,9,8,5,4,0,5,2,0,3,3,6,1
12/07/21,18,10,122,5,68,15,190,2,31,1,26,17,14,91,0,0,4,18,6,6,47,17,3,15,1,15,1,6,0,0,2,0,32,12,8,7,9,9,3,3,2,0,3,3,6,1
12/07/21,17,9,112,3,63,12,175,4,29,0,24,13,17,89,0,0,4,14,7,4,45,17,2,14,0,14,1,4,0,1,2,0,35,18,4,7,4,4,4,3,1,0,1,1,5,1
12/07/21,16,10,103,3,60,13,163,2,25,0,22,13,17,97,0,0,4,13,4,4,47,18,2,14,2,15,1,7,0,4,1,0,39,26,5,5,2,2,2,5,0,0,0,0,7,4
12/07/21,15,14,93,7,57,21,150,2,23,0,20,11,17,86,0,0,4,11,8,3,47,18,2,13,1,16,0,4,0,4,2,0,29,16,3,6,10,10,3,6,1,0,0,0,7,4
12/07/21,14,9,79,4,50,13,129,2,21,0,17,8,19,88,0,0,4,9,9,3,48,17,2,15,2,16,1,4,1,1,3,0,30,18,3,4,3,2,4,3,0,0,0,0,7,6
12/07/21,13,12,70,5,46,17,116,2,19,1,13,5,18,83,0,0,4,4,9,3,46,16,1,15,2,15,1,8,1,0,2,0,27,15,3,3,1,1,5,3,0,0,0,0,7,5
12/07/21,12,12,58,4,41,16,99,1,17,0,12,6,16,52,0,0,3,2,9,2,43,14,0,13,1,16,0,10,1,0,1,0,2,0,2,6,20,16,7,0,0,0,0,0,5,3
12/07/21,11,15,46,7,37,22,83,4,16,0,10,4,16,52,0,0,2,1,2,2,42,14,2,13,1,15,1,20,1,0,0,0,3,0,3,4,24,20,2,2,1,0,0,0,5,3
12/07/21,10,8,31,10,30,18,61,3,12,0,10,2,19,54,0,0,1,0,1,3,43,16,1,13,1,14,0,19,1,3,0,0,3,0,3,5,15,9,1,3,1,0,0,0,5,3
12/07/21,9,4,23,8,20,12,43,1,9,0,10,2,19,52,0,0,1,0,0,4,40,14,0,11,0,15,0,20,1,3,0,0,3,0,3,3,8,2,0,5,2,0,0,0,5,3
12/07/21,8,4,19,5,12,9,31,0,8,0,8,2,17,53,0,0,1,0,0,4,42,16,0,11,1,15,0,18,0,0,0,0,2,0,2,0,10,10,0,1,2,0,0,0,5,3
12/07/21,7,1,15,2,7,3,22,0,8,0,8,2,17,54,0,0,1,0,0,4,43,16,0,12,0,15,1,18,0,0,0,0,2,0,2,0,2,2,0,1,3,0,0,0,5,3
12/07/21,6,1,14,1,5,2,19,1,8,0,6,2,15,58,0,0,1,0,0,4,46,18,1,12,0,16,1,17,0,0,0,0,4,0,2,4,1,1,0,0,3,0,0,0,4,2
12/07/21,5,1,13,1,4,2,17,1,7,0,5,1,15,60,0,0,1,0,0,5,46,18,2,12,1,16,2,16,0,0,0,0,5,2,1,3,5,2,0,0,4,0,0,0,4,2
12/07/21,4,4,12,1,3,5,15,2,6,1,5,0,16,66,0,0,1,0,0,5,47,19,2,13,1,15,1,16,0,0,2,0,10,2,1,7,6,5,0,0,4,0,0,0,4,2
12/07/21,3,3,8,0,2,3,10,1,4,0,3,0,14,63,0,0,1,0,0,5,44,17,1,13,0,14,2,14,2,0,1,0,11,3,1,7,7,6,0,0,3,0,0,3,3,2
12/07/21,2,1,5,0,2,1,7,1,3,0,2,0,13,63,0,0,1,0,2,5,44,15,1,15,2,14,2,13,0,6,2,0,11,4,1,5,6,6,0,0,4,0,0,3,3,1
12/07/21,1,4,4,2,2,6,6,2,2,0,1,0,12,61,0,0,1,0,2,4,44,16,2,15,1,13,1,10,0,0,0,0,10,4,2,8,7,7,2,0,5,0,0,1,3,1
12/06/21,24,2,118,0,115,2,233,0,31,0,35,29,12,67,0,0,16,8,0,4,43,16,1,14,1,13,2,7,0,0,1,0,17,4,4,14,9,7,0,2,4,0,0,0,3,1
12/06/21,23,7,116,0,115,7,231,4,31,0,34,29,11,65,0,0,16,8,0,3,46,18,2,15,2,13,3,3,0,0,0,0,13,6,5,3,13,8,0,2,2,0,0,0,3,1
12/06/21,22,4,109,2,115,6,224,2,27,0,33,29,10,67,0,0,16,8,0,4,45,18,1,13,0,14,5,2,1,1,3,0,15,7,4,4,13,10,0,3,1,0,0,0,3,1
12/06/21,21,10,105,1,113,11,218,1,25,0,32,28,11,71,0,0,15,8,0,5,48,19,2,14,2,15,5,2,0,1,2,0,16,7,4,5,18,14,0,4,0,0,0,2,2,1
12/06/21,20,7,95,5,112,12,207,3,24,0,31,27,11,61,0,0,15,8,2,5,45,18,1,13,3,14,4,4,0,1,2,0,9,1,6,3,23,18,0,2,0,0,1,0,2,1
12/06/21,19,5,88,11,107,16,195,2,21,0,28,23,11,64,0,0,13,7,4,4,47,19,2,14,2,14,3,5,0,2,3,0,10,2,6,4,20,15,0,4,0,0,1,0,3,2
12/06/21,18,5,83,4,96,9,179,1,19,0,26,19,13,65,0,0,13,7,8,4,49,20,3,16,3,13,0,3,0,2,1,0,8,5,2,6,15,10,5,2,2,0,3,3,4,3
12/06/21,17,7,78,9,92,16,170,3,18,0,25,17,14,69,6,6,12,7,11,4,48,19,3,16,1,13,0,4,0,2,1,0,6,0,3,6,15,12,8,3,2,0,0,0,5,3
12/06/21,16,7,71,10,83,17,154,3,15,0,20,14,13,69,3,3,10,7,5,5,47,17,3,16,4,14,1,5,0,3,1,0,9,0,6,6,20,19,1,2,1,0,0,0,5,3
12/06/21,15,13,64,8,73,21,137,3,12,1,16,11,12,63,0,0,9,4,5,6,42,18,3,11,2,13,2,7,1,4,4,0,11,1,6,5,17,14,3,2,1,0,1,0,4,3
12/06/21,14,5,51,11,65,16,116,1,9,0,15,11,11,53,0,0,7,4,0,2,37,16,1,10,2,11,1,5,0,3,3,0,11,5,5,8,17,11,0,2,0,0,0,1,3,2
12/06/21,13,11,46,5,54,16,100,3,8,0,14,9,12,51,0,0,3,3,0,5,33,15,2,9,1,9,1,5,0,3,1,0,9,4,4,6,15,9,0,4,1,0,0,4,4,3
12/06/21,12,9,35,12,49,21,84,0,5,1,14,7,14,40,0,0,3,2,0,4,27,13,1,8,0,6,1,5,0,2,1,0,5,0,5,5,15,13,0,6,2,0,0,0,4,3
12/06/21,11,4,26,9,37,13,63,1,5,0,13,6,15,42,0,0,3,1,0,5,26,12,0,8,0,6,0,9,0,0,1,0,7,0,4,5,8,3,0,2,1,0,0,0,4,3
12/06/21,10,7,22,10,28,17,50,1,4,0,11,6,13,40,0,0,2,0,0,4,28,13,2,9,1,6,0,10,0,0,1,0,5,0,3,5,11,9,0,3,1,0,0,0,3,2
12/06/21,9,4,15,6,18,10,33,0,3,1,10,4,15,40,0,0,1,0,0,3,29,13,0,9,1,7,0,8,0,0,1,0,5,0,3,3,6,2,0,3,1,0,0,0,3,2
12/06/21,8,3,11,7,12,10,23,1,3,0,8,3,14,40,0,0,1,0,0,3,29,14,1,8,1,7,0,7,1,0,1,0,5,0,4,1,7,7,0,3,1,0,0,0,3,2
12/06/21,7,1,8,1,5,2,13,0,2,0,6,3,12,39,0,0,0,0,0,4,26,12,0,7,1,7,0,4,1,0,1,0,6,0,4,2,1,1,0,2,1,0,0,1,3,2
12/06/21,6,1,7,2,4,3,11,0,2,0,5,3,11,39,0,0,0,0,1,4,26,12,0,6,0,8,0,4,1,0,0,0,6,0,4,2,0,0,0,2,0,0,0,0,3,2
12/06/21,5,0,6,0,2,0,8,0,2,0,5,2,11,37,0,0,0,0,2,3,25,11,0,6,0,8,0,4,1,0,0,0,6,0,4,2,0,0,0,0,0,0,0,0,3,2
12/06/21,4,2,6,1,2,3,8,1,2,1,5,2,11,37,0,0,0,0,2,3,25,11,0,6,0,8,1,4,1,0,0,0,6,0,4,1,4,2,2,0,0,0,0,0,3,2
12/06/21,3,1,4,1,1,2,5,0,1,0,4,2,11,40,0,0,0,0,0,3,28,12,0,8,0,8,0,4,0,1,0,0,6,0,4,1,4,2,0,0,0,0,0,0,3,2
12/06/21,2,3,3,0,0,3,3,1,1,0,3,0,12,43,0,0,0,0,0,3,30,12,0,10,0,8,1,6,0,1,2,0,7,0,5,1,4,3,0,0,0,0,0,0,3,2
12/06/21,1,0,0,0,0,0,0,0,0,0,1,0,9,42,0,0,0,0,0,3,28,11,0,10,1,7,0,5,0,0,0,0,8,1,5,2,7,6,0,0,1,0,0,1,3,2
12/05/21,24,2,120,3,89,5,209,0,34,0,36,31,8,48,0,0,15,12,0,4,30,12,1,10,2,8,0,5,0,3,3,0,11,2,8,0,9,9,0,0,0,0,1,0,3,2
12/05/21,23,1,118,3,86,4,204,0,34,0,36,29,10,45,0,0,14,12,0,4,28,11,0,8,1,9,1,5,0,3,3,0,10,2,8,1,11,8,0,1,0,0,2,0,3,2
12/05/21,22,6,117,2,83,8,200,4,34,0,35,29,9,47,0,0,14,12,0,4,30,12,1,9,2,9,1,5,0,0,2,0,9,2,5,0,12,10,0,1,1,0,4,0,4,2
12/05/21,21,4,111,4,81,8,192,2,30,0,32,28,7,51,0,0,14,12,0,2,30,11,2,10,2,9,2,7,0,0,2,0,15,4,5,3,10,9,0,0,0,0,0,0,4,2
12/05/21,20,7,107,3,77,10,184,3,28,0,32,28,7,57,0,0,13,9,0,3,32,12,2,13,2,7,0,5,0,1,3,0,17,6,4,4,10,8,0,0,0,0,0,0,5,2
12/05/21,19,3,100,3,74,6,174,0,25,0,32,27,8,60,0,0,13,7,0,1,35,13,2,13,2,9,0,3,1,3,2,0,19,9,3,9,9,9,0,2,1,0,1,0,5,2
12/05/21,18,6,97,7,71,13,168,2,25,0,29,25,7,65,0,0,10,7,0,0,41,15,2,15,1,11,0,3,1,0,1,0,19,14,3,6,9,8,0,4,1,0,1,0,5,2
12/05/21,17,5,91,5,64,10,155,3,23,0,29,25,7,68,0,0,9,5,0,0,41,14,1,15,2,12,1,3,1,0,2,0,22,14,4,4,12,7,0,3,1,0,0,0,5,2
12/05/21,16,6,86,6,59,12,145,2,20,1,26,20,9,71,0,0,8,2,1,2,40,15,2,13,2,12,1,3,2,0,2,0,24,18,5,2,12,11,1,3,3,0,0,0,5,2
12/05/21,15,12,80,2,53,14,133,2,18,1,25,15,13,75,0,0,7,2,1,2,42,16,4,13,2,13,0,5,2,1,2,0,27,14,7,7,8,8,1,2,3,0,1,0,4,2
12/05/21,14,10,68,8,51,18,119,0,16,1,20,10,14,70,0,0,6,1,1,3,42,17,4,11,1,14,0,10,3,2,2,0,21,4,9,7,14,12,1,9,5,0,1,0,4,2
12/05/21,13,9,58,8,43,17,101,4,16,2,17,7,14,71,0,0,6,1,1,5,39,13,2,11,2,15,1,12,2,1,1,0,21,6,7,5,8,7,1,4,9,1,0,0,6,2
12/05/21,12,12,49,4,35,16,84,5,12,0,14,4,14,65,0,0,6,1,3,4,40,16,2,9,0,15,2,19,2,1,1,0,16,2,8,3,15,13,1,1,7,1,2,1,5,2
12/05/21,11,10,37,6,31,16,68,0,7,0,11,4,12,64,0,0,5,1,3,2,39,15,0,11,2,13,1,19,3,1,2,0,18,4,9,3,9,6,1,1,5,1,2,1,5,2
12/05/21,10,7,27,5,25,12,52,1,7,1,10,4,11,59,0,0,4,1,3,2,38,15,0,10,1,13,2,21,3,1,1,0,14,2,9,2,7,2,1,2,3,1,2,1,5,2
12/05/21,9,3,20,9,20,12,40,0,6,0,10,3,12,58,0,0,4,1,3,4,35,14,0,10,0,11,0,19,2,1,2,0,14,1,6,5,7,2,1,2,5,2,2,1,5,2
12/05/21,8,2,17,2,11,4,28,1,6,0,9,3,12,66,0,0,2,1,3,4,39,15,0,12,0,12,0,17,2,1,2,0,18,4,6,5,2,2,1,1,3,2,2,3,5,2
12/05/21,7,2,15,1,9,3,24,0,5,0,8,3,11,57,0,0,2,1,3,4,38,15,0,11,0,12,0,18,3,1,3,0,10,1,4,7,7,3,1,1,3,2,0,3,5,2
12/05/21,6,1,13,0,8,1,21,0,5,0,8,3,11,58,0,0,2,1,4,5,38,16,0,10,0,12,0,21,2,1,3,0,10,1,4,7,5,5,1,0,3,1,0,3,5,2
12/05/21,5,0,12,1,8,1,20,0,5,0,8,3,11,59,0,0,2,1,4,5,39,18,0,10,0,11,0,21,2,4,3,0,10,1,4,6,5,5,2,1,3,1,1,4,5,2
12/05/21,4,3,12,1,7,4,19,2,5,1,7,2,11,59,0,0,2,1,2,5,36,14,0,11,0,11,0,19,2,1,4,0,13,1,5,8,4,4,2,3,3,1,0,4,5,2
12/05/21,3,2,9,0,6,2,15,0,3,0,6,2,10,59,0,0,1,1,2,3,37,14,0,10,0,13,0,18,1,8,5,0,14,2,5,7,5,5,2,3,3,1,0,4,5,2
12/05/21,2,3,7,2,6,5,13,1,3,0,6,2,10,59,0,0,1,1,2,3,38,14,0,10,0,14,1,9,0,4,3,0,15,5,5,5,3,3,2,3,3,1,1,1,3,2
12/05/21,1,4,4,4,4,8,8,2,2,1,3,0,9,61,0,0,0,1,0,5,36,14,0,8,1,14,2,8,0,3,2,1,16,6,5,4,4,4,0,4,3,1,0,0,3,2
12/04/21,24,6,111,1,88,7,199,3,37,0,27,24,7,58,0,0,9,3,0,5,38,14,0,9,2,15,2,9,0,3,2,0,12,3,3,7,5,5,0,4,3,0,0,0,3,2
12/04/21,23,4,105,3,87,7,192,3,34,0,27,23,8,59,0,0,8,3,0,4,38,14,0,8,1,16,3,6,0,0,0,0,14,2,4,5,6,3,0,3,1,0,0,0,3,2
12/04/21,22,7,101,3,84,10,185,1,31,0,27,23,8,62,0,0,8,3,0,3,40,15,3,12,2,13,1,4,0,2,4,0,16,3,5,4,6,6,0,1,1,0,0,0,3,2
12/04/21,21,9,94,2,81,11,175,0,30,0,27,23,8,66,0,0,8,3,0,3,43,16,3,12,1,15,1,5,0,2,5,0,17,8,6,3,6,4,0,1,0,0,0,2,3,2
12/04/21,20,1,85,2,79,3,164,0,30,0,21,14,12,67,0,0,7,2,0,3,45,16,5,13,1,16,2,5,1,2,6,1,15,7,4,4,14,10,0,5,0,1,0,0,3,2
12/04/21,19,9,84,6,77,15,161,6,30,1,18,14,9,67,0,0,7,1,0,4,45,15,5,14,3,16,3,6,1,1,3,1,14,6,4,4,17,11,0,5,1,1,0,1,3,2
12/04/21,18,6,75,3,71,9,146,2,24,0,17,13,9,69,0,0,7,0,0,3,44,14,5,15,2,15,2,5,1,3,2,1,17,6,5,5,18,14,0,2,4,1,0,2,4,2
12/04/21,17,4,69,2,68,6,137,2,22,0,17,13,9,67,0,0,7,0,0,2,44,14,4,14,0,16,2,7,1,4,3,0,16,6,4,5,20,16,0,2,5,1,0,1,5,2
